product_id,product_name,product_name_original,brand,category,subcategory,sku,price,price_unit,dosage_form,ingredients,specification,is_active,source_database,ai_extracted_product,has_ai_match,ai_match_confidence,total_quantity_purchased,purchase_frequency,avg_quantity_per_purchase,avg_purchase_price,min_purchase_price,max_purchase_price,pharmacies,first_purchase_date,last_purchase_date,promotion_programs,promotion_categories,promotion_count,has_purchase_data,has_promotion_data,data_completeness_score
LC_00503702,"XỊT XOA BÓP PHONG THẤP BÀ GIẰNG 100ML - GIẢM CHỨNG PHONG THẤP, ĐAU MỎI, SUY TĨNH MẠCH","XỊT XOA BÓP PHONG THẤP BÀ GIẰNG 100ML - GIẢM CHỨNG PHONG THẤP, ĐAU MỎI, SUY TĨNH MẠCH",Bà Giằng,Thiết bị y tế,Dụng cụ y tế,00503702,85000.0,Hộp,Dung dịch,"Rượu 50 độ , Huyết Giác , Dây đau xương , Độc hoạt , Đại hồi , Cốt toái bổ , Hồng hoa , Bột xuyên khung , Bột thương truật , Thiên niên kiện , Ô đầu , Mã tiền chế ",Hộp x 100ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503446,MÁY ĐO HUYẾT ÁP BẮP TAY CAO CẤP KHÔNG DÂY OMRON HEM-7600T,MÁY ĐO HUYẾT ÁP BẮP TAY CAO CẤP KHÔNG DÂY OMRON HEM-7600T,OMRON,Thiết bị y tế,Dụng cụ theo dõi,00503446,3520000.0,Hộp,,Máy đo ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503418,DỤNG CỤ MASSAGE NGÓN TAY DUY THÀNH,DỤNG CỤ MASSAGE NGÓN TAY DUY THÀNH,Duy Thành,Thiết bị y tế,Dụng cụ y tế,00503418,70000.0,Hộp,,"Silicol , Bột màu , Nhựa ABS ",Hộp x 120g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503416,DỤNG CỤ MASSAGE BÀN CHÂN DUY THÀNH,DỤNG CỤ MASSAGE BÀN CHÂN DUY THÀNH,Duy Thành,Thiết bị y tế,Dụng cụ y tế,00503416,185000.0,Hộp,,Thành phần khác ,Hộp x 620gr,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503095,"DẦU NÓNG MEDICATED HONG KONG ZUNG SEON 50ML - HỖ TRỢ ĐIỀU TRỊ PHONG THẤP, ĐAU LƯNG NHỨC MỎI","DẦU NÓNG MEDICATED HONG KONG ZUNG SEON 50ML - HỖ TRỢ ĐIỀU TRỊ PHONG THẤP, ĐAU LƯNG NHỨC MỎI",HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503095,105000.0,Hộp,Dạng dầu,"Dầu Mêtyla Salitylat , Long não , Dầu parafin , Tinh dầu bạc hà , Oải hương (Hoa) , Đinh hương ",Hộp x 50ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503094,DẦU NÓNG MEDICATED 10ML - HONG KONG ZUNG SEON,DẦU NÓNG MEDICATED 10ML - HONG KONG ZUNG SEON,HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503094,41000.0,Hộp,Dạng dầu,"Dầu parafin , Oải hương (Hoa) , Tinh dầu bạc hà , Đinh hương , Long não , Dầu Mêtyla Salitylat ",Hộp x 10ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503093,DẦU SONG THẬP PEPPERMINT OIL 30ML - HONG KONG ZUNG SEON,DẦU SONG THẬP PEPPERMINT OIL 30ML - HONG KONG ZUNG SEON,HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503093,105000.0,Hộp,Dạng dầu,"Dầu parafin , Tinh dầu quế , Diệp Lục , Tinh dầu bạc hà , Tinh dầu đinh hương , Dầu bạc hà ",Hộp x 30ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503092,DẦU SONG THẬP PEPPERMINT OIL 5ML - HONG KONG ZUNG SEON,DẦU SONG THẬP PEPPERMINT OIL 5ML - HONG KONG ZUNG SEON,HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503092,35000.0,Hộp,Dạng dầu,"Dầu parafin , Tinh dầu quế , Diệp Lục , Tinh dầu bạc hà , Tinh dầu đinh hương , Dầu bạc hà ",Hộp x 5ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503091,DẦU KHUYNH DIỆP 30ML - HONG KONG ZUNG SEON,DẦU KHUYNH DIỆP 30ML - HONG KONG ZUNG SEON,HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503091,105000.0,Hộp,Dạng dầu,"Dầu parafin , Diệp Lục , Dầu bạc hà , Đinh hương , Long não , Tinh dầu bạc hà , Tinh dầu khuynh diệp ",Hộp x 30ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503090,"DẦU HOA TRÀ CAMELLIA HONG KONG ZUNG SEON 20ML - HỖ TRỢ ĐIỀU TRỊ CẢM CÚM, NGHẸT MŨI, CHÓNG MẶT, NHỨC ĐẦU","DẦU HOA TRÀ CAMELLIA HONG KONG ZUNG SEON 20ML - HỖ TRỢ ĐIỀU TRỊ CẢM CÚM, NGHẸT MŨI, CHÓNG MẶT, NHỨC ĐẦU",HONG KONG ZUNG SEON ,Thiết bị y tế,Dụng cụ sơ cứu,00503090,85000.0,Hộp,Dạng dầu,"Tinh dầu khuynh diệp , Tinh dầu bạc hà , Dầu parafin , Long não , Hương hoa , Dầu lộc đề ",Hộp x 20ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502788,NHIỆT KẾ HỒNG NGOẠI ĐO TRÁN MICROLIFE NC200,NHIỆT KẾ HỒNG NGOẠI ĐO TRÁN MICROLIFE NC200,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00502788,1200000.0,Hộp,,"Phiếu bảo hành , Hướng dẫn sử dụng , Hộp đựng bảo vệ máy , Pin AAA , Nhiệt kế ",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502611,MUỐI RỬA MŨI XOANG OTOSAN NASAL WASH 30 GÓI - DÀNH CHO TRẺ TỪ 1 TUỔI TRỞ LÊN,MUỐI RỬA MŨI XOANG OTOSAN NASAL WASH 30 GÓI - DÀNH CHO TRẺ TỪ 1 TUỔI TRỞ LÊN,Otosan,Thiết bị y tế,Dụng cụ y tế,00502611,260000.0,Hộp,,"Natri hyaluronic , Natri clorua , natri bicarbonate ",Hộp 30 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502610,BỘ RỬA XOANG MŨI OTOSAN NASAL WASH KIT + 30 GÓI - DÀNH CHO TRẺ TRÊN 6 TUỔI,BỘ RỬA XOANG MŨI OTOSAN NASAL WASH KIT + 30 GÓI - DÀNH CHO TRẺ TRÊN 6 TUỔI,Otosan,Thiết bị y tế,Dụng cụ y tế,00502610,360000.0,Kít,,"Natri hyaluronic , Natri clorua , natri bicarbonate ",Kít,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502265,MÁY XÔNG KHÍ DUNG CẦM TAY YUWELL M103 - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,MÁY XÔNG KHÍ DUNG CẦM TAY YUWELL M103 - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,Yuwell,Thiết bị y tế,Dụng cụ y tế,00502265,1190000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00501173,TÚI Y TẾ 1LIFE 100G,TÚI Y TẾ 1LIFE 100G,1LIFE,Thiết bị y tế,Dụng cụ y tế,00501173,89000.0,Cái,,Vải ,Cái x 100g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500948,MÁY XÔNG KHÍ DUNG BIOHEALTH NEB PRO - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,MÁY XÔNG KHÍ DUNG BIOHEALTH NEB PRO - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,Biohealth,Thiết bị y tế,Dụng cụ y tế,00500948,960000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500567,NHIỆT KẾ HỒNG NGOẠI ĐO TRÁN MEDIUSA TP-336N NEW,NHIỆT KẾ HỒNG NGOẠI ĐO TRÁN MEDIUSA TP-336N NEW,MediUSA,Thiết bị y tế,Dụng cụ theo dõi,00500567,650000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500441,MÁY XÔNG KHÍ DUNG MICROLIFE NEB200 - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,MÁY XÔNG KHÍ DUNG MICROLIFE NEB200 - HỖ TRỢ ĐIỀU TRỊ BỆNH LÝ VỀ ĐƯỜNG HÔ HẤP,Microlife,Thiết bị y tế,Dụng cụ y tế,00500441,1100000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00500271,"DUNG DỊCH XỊT MŨI NASODREN HARTINGTON 50MG - LÀM SẠCH MŨI XOANG, GIẢM TRIỆU CHỨNG VIÊM XOANG CẤP VÀ MÃN TÍNH","DUNG DỊCH XỊT MŨI NASODREN HARTINGTON 50MG - LÀM SẠCH MŨI XOANG, GIẢM TRIỆU CHỨNG VIÊM XOANG CẤP VÀ MÃN TÍNH",HARTINGTON,Thiết bị y tế,Dụng cụ y tế,00500271,495000.0,Hộp,,Thành phần khác ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00021449,MIẾNG DÁN MỤN SOMADERM - SPOT 24 MIẾNG - HỖ TRỢ LÀM LÀNH VẾT THƯƠNG,MIẾNG DÁN MỤN SOMADERM - SPOT 24 MIẾNG - HỖ TRỢ LÀM LÀNH VẾT THƯƠNG,YOUNG CHEMICAL,Thiết bị y tế,,00021449,55000.0,Hộp,,"Hydrocolloid , Polyurethane , Ethylene oxide (E.O Gas) ",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00028539,QUE THỬ ĐƯỜNG HUYẾT YUWELL Y330 HỘP 50 QUE,QUE THỬ ĐƯỜNG HUYẾT YUWELL Y330 HỘP 50 QUE,Yuwell,Thiết bị y tế,Dụng cụ theo dõi,00028539,220000.0,Hộp,,Nhựa ,Hộp 50 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00028933,MIẾNG DÁN NHIỆT STARBALM AQUA GEL (4 PACKS),MIẾNG DÁN NHIỆT STARBALM AQUA GEL (4 PACKS),Starbalm,Thiết bị y tế,Dụng cụ sơ cứu,00028933,110000.0,Hộp,,"Menthol , Tocopherol acetate , Methyl salicylate , Kaolin , Glycerin , Water , Hydrated aluminium , Titaniumoxide , Polyacrylic acid , Methyl nicotinate ",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00028935,"CAO XOA STARBALM ĐỎ 25G - HỖ TRỢ LÀM NÓNG, GIẢM MỎI CƠ, CHẤN THƯƠNG","CAO XOA STARBALM ĐỎ 25G - HỖ TRỢ LÀM NÓNG, GIẢM MỎI CƠ, CHẤN THƯƠNG",Starbalm,Thiết bị y tế,Dụng cụ y tế,00028935,90000.0,Hộp,,"Menthol , Eucalyptus oil , Clove oil , Dementholised Mint Oil , Vaselin , Pine Tree Oil , Methyl nicotinate , Cassia Oil ",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00029583,KHẨU TRANG NIVA N95,KHẨU TRANG NIVA N95,Niva,Thiết bị y tế,Khẩu trang,00029583,49000.0,Hộp,,"Vải không dệt PP , Vải bông , Lớp lọc , Thanh nẹp mũi bằng nhựa , Dây đeo có tính đàn hồi ",Hộp 10 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00029908,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B3 BASIC,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B3 BASIC,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00029908,1450000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00029910,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE BP A2 BASIC,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE BP A2 BASIC,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00029910,1100000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00030973,KHẨU TRANG Y TẾ NGƯỜI LỚN HAMITA ADVANCED 4D MASK MÀU TRẮNG - GÓI 5 CÁI,KHẨU TRANG Y TẾ NGƯỜI LỚN HAMITA ADVANCED 4D MASK MÀU TRẮNG - GÓI 5 CÁI,Hamita,Thiết bị y tế,Khẩu trang,00030973,35000.0,Gói,,"Vải không dệt PP , giấy kháng khuẩn MELTBLOWN , Vải kháng khuẩn SMS ",Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00030975,MÁY ĐO HUYẾT ÁP CỔ TAY MICROLIFE W3 COMFORT,MÁY ĐO HUYẾT ÁP CỔ TAY MICROLIFE W3 COMFORT,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00030975,940000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00031896,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-651,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-651,AND,Thiết bị y tế,Dụng cụ theo dõi,00031896,930000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032485,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-611,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-611,AND,Thiết bị y tế,Dụng cụ theo dõi,00032485,900000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032726,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B3 ADVANCED AFIB - CẢNH BÁO ĐỘT QUỴ,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B3 ADVANCED AFIB - CẢNH BÁO ĐỘT QUỴ,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00032726,2200000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032725,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B2 BASIC,MÁY ĐO HUYẾT ÁP BẮP TAY MICROLIFE B2 BASIC,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00032725,1170000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049143,KIT TEST COVID FLOWFLEX - KHAY THỬ XÉT NGHIỆM KHÁNG NGUYÊN SARS COV-2 HỘP 25 KÍT,KIT TEST COVID FLOWFLEX - KHAY THỬ XÉT NGHIỆM KHÁNG NGUYÊN SARS COV-2 HỘP 25 KÍT,ACON,Thiết bị y tế,Dụng cụ theo dõi,00049143,45000.0,Kít,,Nhựa ,Hộp 25 Kít,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00048840,MÁY ĐO THÀNH PHẦN CƠ THỂ OMRON HBF-222T,MÁY ĐO THÀNH PHẦN CƠ THỂ OMRON HBF-222T,OMRON,Thiết bị y tế,Dụng cụ theo dõi,00048840,2490000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00048835,MÁY ĐO HUYẾT ÁP TỰ ĐỘNG + ĐIỆN TÂM ĐỒ ECG | COMPLETE (OMRON HEM-7530T),MÁY ĐO HUYẾT ÁP TỰ ĐỘNG + ĐIỆN TÂM ĐỒ ECG | COMPLETE (OMRON HEM-7530T),OMRON,Thiết bị y tế,Dụng cụ theo dõi,00048835,6990000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00048553,BỘ TRUYỀN DỮ LIỆU MÁY ĐO ĐƯỜNG HUYẾT LIÊN TỤC 3P,BỘ TRUYỀN DỮ LIỆU MÁY ĐO ĐƯỜNG HUYẾT LIÊN TỤC 3P,3P,Thiết bị y tế,Dụng cụ theo dõi,00048553,990000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00048552,BỘ CẢM BIẾN MÁY ĐO ĐƯỜNG HUYẾT LIÊN TỤC 3P,BỘ CẢM BIẾN MÁY ĐO ĐƯỜNG HUYẾT LIÊN TỤC 3P,3P,Thiết bị y tế,Dụng cụ theo dõi,00048552,1390000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00043528,MÁY MÁT XA ĐẦU GỐI FUJI PG-2015F3,MÁY MÁT XA ĐẦU GỐI FUJI PG-2015F3,FUJI,Thiết bị y tế,Dụng cụ y tế,00043528,2490000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00043527,MÁY MÁT XA LƯNG (BỤNG) FUJI PG-2645L,MÁY MÁT XA LƯNG (BỤNG) FUJI PG-2645L,FUJI,Thiết bị y tế,Dụng cụ y tế,00043527,1790000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_D042300000293,MÁY MASSAGE CỔ PANGAO PG-2601B51,MÁY MASSAGE CỔ PANGAO PG-2601B51,PANGAO,Thiết bị y tế,Dụng cụ y tế,D042300000293,1950000.0,Hộp,,Hộp đựng bảo vệ máy ,Hộp x 700g,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_D042300000184,"CHAI XỊT BẠC TRỊ BỎNG, TRẦY XƯỚC, VẾT LOÉT DƯỚI DA - FARMACTIVE SILVER SPRAY 125ML","CHAI XỊT BẠC TRỊ BỎNG, TRẦY XƯỚC, VẾT LOÉT DƯỚI DA - FARMACTIVE SILVER SPRAY 125ML",Farmac - Zabban,Thiết bị y tế,Dụng cụ sơ cứu,D042300000184,567000.0,Chai,Dạng xịt,"Colloidal silver , Hyaluronic acid sodium salt , Silicon ",Chai x 125ml,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00503417,DỤNG CỤ MASSAGE ĐIỀU HÒA KINH MẠCH TAY DUY THÀNH,DỤNG CỤ MASSAGE ĐIỀU HÒA KINH MẠCH TAY DUY THÀNH,Duy Thành,Thiết bị y tế,Dụng cụ y tế,00503417,72000.0,Hộp,,Thành phần khác ,Hộp x 110gr,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502786,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG MICROLIFE B3 COMFORT,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG MICROLIFE B3 COMFORT,Microlife,Thiết bị y tế,Dụng cụ theo dõi,00502786,1730000.0,Hộp,,"Máy đo , Túi hơi , Hướng dẫn sử dụng , Adapter , Túi đựng , Phiếu bảo hành , Pin AA ",Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00502056,PIN MAXELL LITHIUM CR2032 20X5,PIN MAXELL LITHIUM CR2032 20X5,Maxell,Thiết bị y tế,,00502056,19000.0,Viên,,Thành phần khác ,Hộp 20 Vỉ x 5 Viên,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00033694,KHẨU TRANG Y TẾ HAMITA ADVANCED 4D MASK MÀU ĐEN - GÓI 5 CÁI,KHẨU TRANG Y TẾ HAMITA ADVANCED 4D MASK MÀU ĐEN - GÓI 5 CÁI,Hamita,Thiết bị y tế,Khẩu trang,00033694,35000.0,Gói,,"Dây đeo có tính đàn hồi , Vải không dệt ",Hộp 10 Gói x 5 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00016517,OMRON JPN600 - MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG,OMRON JPN600 - MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG,OMRON,Thiết bị y tế,Dụng cụ theo dõi,00016517,2150000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00016627,MEDIUSA TP33 - MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG,MEDIUSA TP33 - MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG,MediUSA,Thiết bị y tế,Dụng cụ theo dõi,00016627,1079000.0,Hộp,,Nhựa ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00029202,VOLTOGEL SPRAY XỊT GIẢM ĐAU 100ML,VOLTOGEL SPRAY XỊT GIẢM ĐAU 100ML,Aero Chemie,Thiết bị y tế,Dụng cụ sơ cứu,00029202,89000.0,Chai,,"Tam thất 3 , Ngải cứu 10 , Long não 10 , Bạc hà 13 , Khương hoạt 15 , Tinh dầu quế 0.5 , Địa liền 15 , Bạch cập 10 , Tế tân 10 , Độc hoạt 5 , Methyl salicylate 500mg, Panthenol 500mg",Chai,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032333,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-1020,MÁY ĐO HUYẾT ÁP BẮP TAY TỰ ĐỘNG AND UA-1020,AND,Thiết bị y tế,Dụng cụ theo dõi,00032333,1350000.0,Hộp,,Nhựa  ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032484,MÁY ĐO HUYẾT ÁP CỔ TAY TỰ ĐỘNG AND UB-525,MÁY ĐO HUYẾT ÁP CỔ TAY TỰ ĐỘNG AND UB-525,AND,Thiết bị y tế,Dụng cụ theo dõi,00032484,900000.0,Hộp,,Nhựa tổng hợp ,Hộp,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00032539,KHẨU TRANG Y TẾ TRẺ EM HAMITA ADVANCED 4D MASK - GÓI 5 CÁI,KHẨU TRANG Y TẾ TRẺ EM HAMITA ADVANCED 4D MASK - GÓI 5 CÁI,Hamita,Thiết bị y tế,Khẩu trang,00032539,35000.0,Gói,,"Vải không dệt PP , giấy kháng khuẩn MELTBLOWN , Vải kháng khuẩn SMS ",Hộp 10 Gói,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00049066,"KHẨU TRANG 9A UV MASK FAMAPRO NAM ANH -  10 CÁI (MÀU TRẮNG) - CHỐNG NẮNG, CHỐNG TIA UV, CHE PHỦ MẶT CAO","KHẨU TRANG 9A UV MASK FAMAPRO NAM ANH -  10 CÁI (MÀU TRẮNG) - CHỐNG NẮNG, CHỐNG TIA UV, CHE PHỦ MẶT CAO",Nam Anh,Thiết bị y tế,Khẩu trang,00049066,12000.0,Gói,,Cotton ,Gói 10 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00047334,"GĂNG TAY CAO SU Y TẾ CÓ BỘT, PHỦ LATEX POWDER DISPOSABLE BEST GLOVES - SIZE M HỘP 100 CÁI","GĂNG TAY CAO SU Y TẾ CÓ BỘT, PHỦ LATEX POWDER DISPOSABLE BEST GLOVES - SIZE M HỘP 100 CÁI",BEST GLOVES,Thiết bị y tế,Dụng cụ y tế,00047334,89000.0,Hộp,,Cao su thiên nhiên ,Hộp 100 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00047332,"GĂNG TAY CAO SU Y TẾ CÓ BỘT, PHỦ LATEX POWDER DISPOSABLE BEST GLOVES - SIZE S HỘP 100 CÁI","GĂNG TAY CAO SU Y TẾ CÓ BỘT, PHỦ LATEX POWDER DISPOSABLE BEST GLOVES - SIZE S HỘP 100 CÁI",BEST GLOVES,Thiết bị y tế,Dụng cụ y tế,00047332,89000.0,Hộp,,Cao su thiên nhiên ,Hộp 100 Cái,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00047308,DUNG DỊCH VỆ SINH TAI MŨI HỌNG LIVESPO NAVAX 10 ỐNG X 4ML - GIẢM NGUY CƠ VIÊM ĐƯỜNG HÔ HẤP,DUNG DỊCH VỆ SINH TAI MŨI HỌNG LIVESPO NAVAX 10 ỐNG X 4ML - GIẢM NGUY CƠ VIÊM ĐƯỜNG HÔ HẤP,Livespo,Thiết bị y tế,Dụng cụ y tế,00047308,171000.0,Hộp,Dung dịch,"Bacillus subtilis , Bacillus clausii , NaCl 0.9% w/v, Nước cất ",Hộp 10 Ống,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
LC_00046959,"DẦU NÓNG TRƯỜNG SƠN 10ML HỘP 10 CHAI  - HỖ TRỢ GIẢM ĐAU NHỨC, CHÓNG MẶT, NHỨC ĐẦU","DẦU NÓNG TRƯỜNG SƠN 10ML HỘP 10 CHAI  - HỖ TRỢ GIẢM ĐAU NHỨC, CHÓNG MẶT, NHỨC ĐẦU",Trường Sơn,Thiết bị y tế,Dụng cụ y tế,00046959,21000.0,Chai,Dạng dầu,"Menthol , Camphor , Eucalyptol , Methyl salicylate , Peppermint oil , Dầu parafin ",Hộp 10 Chai,True,Long Chau,,False,0.0,0,0,0.0,0.0,0,0,,,,,,0,False,False,0.4
